监测时间,SO2监测浓度(μg/m3),NO2监测浓度(μg/m3),PM10监测浓度(μg/m3),PM2.5监测浓度(μg/m3),O3监测浓度(μg/m3),CO监测浓度(mg/m3),温度(℃),湿度(%),气压(MBar),风速(m/s),风向(°),云量,长波辐射（W/m2）
2019-07-28 10:00:00,18.0,18.0,35.0,6.0,47.0,0.7,32.7,63.0,1005.5,0.8,268.1,0.536918,437.54
2019-07-28 11:00:00,16.0,16.0,40.0,17.0,81.0,0.8,33.3,61.0,1005.4,0.7,27.1,0.536918,437.54
2019-07-28 12:00:00,5.0,18.0,61.0,16.0,48.0,0.8,29.2,80.0,1005.2,2.0,105.6,0.739126,457.464
2019-07-28 13:00:00,3.0,22.0,31.0,14.0,52.0,0.9,29.1,84.0,1004.8,1.1,74.7,0.46797,438.538
2019-07-28 14:00:00,4.0,28.0,17.0,18.0,62.0,0.9,30.2,77.0,1004.0,1.4,114.7,0.213638,442.649
2019-07-28 15:00:00,4.0,29.0,40.0,20.0,64.0,0.9,30.7,75.0,1003.6,1.5,113.3,0.880955,447.887
2019-07-28 16:00:00,4.0,40.0,49.0,22.0,54.0,0.8,30.5,76.0,1003.6,1.6,78.2,0.235813,450.26
2019-07-28 17:00:00,4.0,32.0,34.0,19.0,61.0,0.8,30.7,75.0,1003.4,1.5,84.4,0.500482,454.802
2019-07-28 18:00:00,5.0,38.0,37.0,15.0,62.0,0.8,30.4,76.0,1003.6,1.4,85.1,0.763434,464.867
2019-07-28 19:00:00,6.0,34.0,29.0,12.0,39.0,0.8,30.1,75.0,1003.9,1.7,108.2,0.411292,452.914
2019-07-28 20:00:00,3.0,22.0,17.0,10.0,26.0,0.8,29.7,78.0,1004.9,1.7,119.0,0.504601,455.48
2019-07-28 21:00:00,2.0,21.0,18.0,12.0,29.0,0.8,29.5,80.0,1005.6,1.4,98.5,0.960132,449.959
2019-07-28 22:00:00,3.0,24.0,19.0,11.0,27.0,0.8,29.3,81.0,1005.9,1.1,97.9,0.871043,461.135
2019-07-28 23:00:00,2.0,28.0,16.0,10.0,15.0,0.8,28.9,83.0,1005.8,0.7,74.4,0.813758,433.89
2019-07-29 00:00:00,2.0,34.0,7.0,7.0,8.0,0.8,28.7,84.0,1005.7,1.1,101.6,0.455491,431.582
2019-07-29 01:00:00,3.0,42.0,14.0,8.0,1.0,0.8,28.6,83.0,1005.3,1.2,107.9,0.679759,431.704
2019-07-29 02:00:00,6.0,43.0,16.0,6.0,0.0,0.8,28.4,82.0,1004.9,1.1,106.7,0.679469,432.05
2019-07-29 03:00:00,6.0,43.0,16.0,7.0,0.0,0.8,27.9,84.0,1004.5,1.0,68.8,0.915236,429.819
2019-07-29 04:00:00,4.0,39.0,23.0,7.0,0.0,0.8,27.7,84.0,1004.6,0.9,69.8,0.945842,424.754
2019-07-29 05:00:00,3.0,36.0,28.0,12.0,0.0,0.8,27.4,86.0,1005.0,0.9,65.8,0.842439,450.696
2019-07-29 06:00:00,3.0,35.0,31.0,7.0,2.0,0.8,27.8,84.0,1005.5,1.1,65.6,0.822792,425.157
2019-07-29 07:00:00,3.0,32.0,32.0,19.0,7.0,0.9,28.5,81.0,1006.2,1.4,58.5,0.658081,425.753
2019-07-29 08:00:00,4.0,26.0,28.0,18.0,21.0,0.8,29.8,74.0,1006.5,1.6,66.9,0.68776,429.246
2019-07-29 09:00:00,4.0,22.0,30.0,8.0,40.0,0.7,30.6,69.0,1006.7,2.0,60.7,0.772168,447.236
2019-07-29 10:00:00,4.0,21.0,30.0,9.0,40.0,0.7,31.4,66.0,1006.4,1.7,84.0,0.572786,429.974
2019-07-29 11:00:00,6.0,21.0,30.0,10.0,53.0,0.8,31.1,69.0,1005.9,1.6,252.0,0.705888,425.222
2019-07-29 12:00:00,4.0,24.0,32.0,17.0,102.0,0.8,32.3,64.0,1005.3,1.2,319.1,0.705888,425.222
2019-07-29 13:00:00,4.0,16.0,33.0,18.0,144.0,0.7,33.1,59.0,1004.4,0.9,175.0,0.588164,440.309
2019-07-29 14:00:00,9.0,29.0,46.0,17.0,121.0,0.8,32.0,65.0,1003.4,1.8,243.1,0.500292,431.469
2019-07-29 15:00:00,26.0,42.0,46.0,22.0,94.0,0.8,31.0,70.0,1002.9,1.3,319.2,0.925891,439.301
2019-07-29 16:00:00,12.0,45.0,39.0,23.0,111.0,0.9,30.4,74.0,1003.0,1.0,56.1,0.448013,439.401
2019-07-29 17:00:00,5.0,40.0,49.0,28.0,124.0,0.9,30.7,71.0,1003.2,1.7,93.1,0.36784,466.413
2019-07-29 18:00:00,3.0,25.0,30.0,33.0,44.0,0.7,26.9,83.0,1004.2,2.5,86.8,0.506096,441.469
2019-07-29 19:00:00,2.0,37.0,4.0,2.0,18.0,0.8,26.4,90.0,1004.5,1.3,82.4,0.500566,443.917
2019-07-29 20:00:00,2.0,44.0,10.0,9.0,4.0,0.8,26.5,92.0,1004.7,1.3,30.8,0.887473,445.845
2019-07-29 21:00:00,2.0,41.0,16.0,9.0,0.0,0.9,26.8,91.0,1005.1,1.6,49.4,0.580644,451.039
2019-07-29 22:00:00,3.0,31.0,6.0,13.0,1.0,0.8,26.7,88.0,1005.6,1.4,58.3,0.784164,452.929
2019-07-29 23:00:00,4.0,29.0,10.0,7.0,0.0,0.8,26.8,87.0,1005.6,1.2,50.1,0.78259,463.54
2019-07-30 00:00:00,5.0,29.0,7.0,2.0,0.0,0.8,26.8,86.0,1005.3,1.4,48.9,0.825706,458.799
2019-07-30 01:00:00,5.0,28.0,16.0,3.0,0.0,0.8,26.8,86.0,1004.7,1.4,40.0,0.624332,443.513
2019-07-30 02:00:00,6.0,27.0,18.0,0.0,0.0,0.8,26.8,86.0,1003.7,1.6,49.3,0.776802,450.609
2019-07-30 03:00:00,6.0,27.0,20.0,4.0,0.0,0.8,26.7,86.0,1003.4,1.5,50.6,0.810419,433.377
2019-07-30 04:00:00,6.0,27.0,18.0,4.0,0.0,0.8,26.7,87.0,1003.4,1.2,35.6,0.559833,435.096
2019-07-30 05:00:00,7.0,27.0,28.0,6.0,0.0,0.8,26.8,87.0,1003.4,1.5,40.8,0.80834,441.579
2019-07-30 06:00:00,7.0,27.0,24.0,6.0,2.0,0.8,26.9,87.0,1003.6,1.4,37.6,0.589983,437.714
2019-07-30 07:00:00,7.0,25.0,26.0,7.0,5.0,0.9,27.5,83.0,1003.9,1.7,41.1,0.595942,431.996
2019-07-30 08:00:00,8.0,22.0,25.0,7.0,15.0,0.8,28.7,77.0,1004.2,2.3,51.1,0.696867,430.223
2019-07-30 09:00:00,6.0,23.0,33.0,8.0,32.0,0.8,29.7,73.0,1004.1,2.8,58.7,0.836773,449.194
2019-07-30 10:00:00,4.0,22.0,46.0,11.0,73.0,0.7,30.3,70.0,1004.4,2.8,65.6,0.836773,449.194
2019-07-30 11:00:00,3.0,16.0,25.0,12.0,81.0,0.7,31.2,66.0,1003.9,2.9,70.3,0.676698,451.232
2019-07-30 12:00:00,2.0,19.0,36.0,7.0,74.0,0.7,28.9,77.0,1003.8,2.7,94.4,0.560382,431.619
2019-07-30 13:00:00,2.0,22.0,22.0,11.0,51.0,0.8,28.0,85.0,1002.9,0.6,28.6,0.509257,439.654
2019-07-30 14:00:00,2.0,20.0,22.0,6.0,111.0,0.7,31.0,71.0,1002.3,2.2,77.7,0.385294,440.792
2019-07-30 15:00:00,4.0,14.0,22.0,3.0,98.0,0.7,32.4,62.0,1001.6,3.2,95.0,0.181335,441.36
2019-07-30 16:00:00,3.0,17.0,22.0,12.0,76.0,0.6,32.7,57.0,1001.2,2.9,90.2,0.633667,466.745
2019-07-30 17:00:00,2.0,24.0,22.0,10.0,50.0,0.8,31.9,60.0,1001.0,2.0,107.6,0.0271761,467.44
2019-07-30 18:00:00,2.0,28.0,22.0,7.0,36.0,0.7,31.5,63.0,1001.3,1.9,111.6,0.0,445.136
2019-07-30 19:00:00,2.0,44.0,22.0,4.0,13.0,0.8,30.7,68.0,1001.7,1.4,92.2,0.0,448.406
2019-07-30 20:00:00,3.0,37.0,22.0,10.0,16.0,0.8,30.6,66.0,1002.4,1.9,89.3,0.788013,469.628
2019-07-30 21:00:00,3.0,32.0,22.0,7.0,16.0,0.8,30.0,69.0,1003.3,1.9,71.6,0.770564,441.032
2019-07-30 22:00:00,3.0,31.0,22.0,7.0,16.0,0.8,29.5,72.0,1003.8,2.0,60.9,0.53506,438.507
2019-07-30 23:00:00,3.0,19.0,22.0,6.0,25.0,0.7,29.4,70.0,1003.8,2.2,61.1,0.437229,439.93
2019-07-31 00:00:00,3.0,23.0,6.0,7.0,18.0,0.8,29.0,71.0,1003.3,1.6,67.0,0.43986,436.82
2019-07-31 01:00:00,3.0,30.0,13.0,6.0,9.0,0.8,28.9,73.0,1002.8,1.6,44.0,0.373097,431.799
2019-07-31 02:00:00,5.0,33.0,19.0,7.0,3.0,0.8,28.5,77.0,1002.1,1.6,31.1,0.17953,429.154
2019-07-31 03:00:00,5.0,24.0,23.0,9.0,10.0,0.8,28.4,76.0,1001.8,1.9,49.1,0.202062,426.911
2019-07-31 04:00:00,6.0,26.0,21.0,5.0,7.0,0.8,28.1,76.0,1001.1,2.2,44.2,0.198643,426.6
2019-07-31 05:00:00,6.0,26.0,13.0,2.0,6.0,0.8,27.9,76.0,1001.1,2.3,50.3,0.180402,424.781
2019-07-31 06:00:00,7.0,26.0,19.0,5.0,7.0,0.8,27.8,77.0,1001.0,2.1,37.8,0.134578,422.633
2019-07-31 07:00:00,7.0,24.0,30.0,4.0,9.0,0.8,28.2,75.0,1001.8,2.4,55.5,0.506815,421.19
2019-07-31 08:00:00,5.0,29.0,40.0,6.0,5.0,0.9,26.9,84.0,1002.3,2.1,59.4,0.55642,422.201
2019-07-31 09:00:00,4.0,23.0,17.0,6.0,14.0,0.8,27.0,86.0,1002.2,2.7,57.5,0.185267,423.606
2019-07-31 10:00:00,4.0,25.0,17.0,6.0,20.0,0.8,27.6,82.0,1002.4,2.7,50.5,0.0683174,424.938
2019-07-31 11:00:00,3.0,23.0,17.0,6.0,24.0,0.8,27.9,82.0,1002.0,2.8,46.5,0.0683174,424.938
2019-07-31 12:00:00,3.0,19.0,38.0,8.0,44.0,0.8,28.2,79.0,1001.5,3.6,56.9,0.0407493,426.125
2019-07-31 13:00:00,2.0,16.0,24.0,5.0,45.0,0.8,27.7,82.0,1001.1,3.5,60.8,0.0,428.82
2019-07-31 14:00:00,3.0,24.0,18.0,4.0,21.0,0.8,26.6,89.0,1001.2,2.7,56.8,0.0,435.856
2019-07-31 15:00:00,2.0,21.0,16.0,3.0,17.0,0.8,26.2,90.0,1000.3,3.5,49.7,0.331472,444.202
2019-07-31 16:00:00,3.0,20.0,10.0,5.0,14.0,0.8,25.9,90.0,999.9,3.5,52.0,0.0813259,444.663
2019-07-31 17:00:00,2.0,21.0,13.0,1.0,9.0,0.8,25.8,91.0,999.3,3.3,52.4,0.243736,441.709
2019-07-31 18:00:00,2.0,20.0,9.0,1.0,10.0,0.8,25.8,90.0,999.4,3.6,60.3,0.324394,441.684
2019-07-31 19:00:00,2.0,26.0,10.0,3.0,7.0,0.8,25.7,91.0,999.8,2.6,54.0,0.0123047,447.58
2019-07-31 20:00:00,3.0,28.0,12.0,3.0,4.0,0.9,25.8,91.0,1000.4,1.8,53.9,0.16811,447.468
2019-07-31 21:00:00,3.0,28.0,17.0,2.0,6.0,0.9,25.6,93.0,1000.6,2.2,44.7,0.856864,444.456
2019-07-31 22:00:00,3.0,26.0,11.0,1.0,8.0,0.8,25.6,93.0,1000.6,2.3,54.5,0.657012,446.057
2019-07-31 23:00:00,3.0,28.0,16.0,3.0,8.0,0.9,25.8,92.0,1000.4,2.8,57.4,0.630934,447.103
2019-08-01 00:00:00,2.0,18.0,9.0,5.0,17.0,0.8,25.6,92.0,1000.1,3.1,58.9,0.596685,450.034
2019-08-01 01:00:00,2.0,15.0,6.0,3.0,24.0,0.8,25.4,92.0,999.2,3.3,57.3,0.547472,442.557
2019-08-01 02:00:00,2.0,14.0,8.0,3.0,27.0,0.8,25.2,93.0,998.6,3.4,56.9,0.456166,436.806
2019-08-01 03:00:00,2.0,12.0,4.0,2.0,29.0,0.8,25.2,92.0,998.0,3.4,54.5,0.521883,434.576
2019-08-01 04:00:00,3.0,12.0,4.0,2.0,31.0,0.7,25.3,89.0,997.3,3.4,54.9,0.517828,432.913
2019-08-01 05:00:00,3.0,12.0,10.0,0.0,34.0,0.7,25.7,85.0,997.5,3.5,55.1,0.462141,435.407
2019-08-01 06:00:00,3.0,13.0,7.0,0.0,34.0,0.7,25.9,84.0,997.4,3.8,55.0,0.643856,428.53
2019-08-01 07:00:00,2.0,16.0,10.0,0.0,29.0,0.7,25.8,86.0,997.8,4.1,58.2,0.42919,427.728
2019-08-01 08:00:00,2.0,19.0,18.0,1.0,26.0,0.8,25.4,91.0,998.1,4.0,61.7,0.367531,423.599
2019-08-01 09:00:00,2.0,22.0,7.0,2.0,25.0,0.8,25.4,94.0,998.5,3.4,65.9,0.232121,422.742
2019-08-01 10:00:00,2.0,26.0,16.0,1.0,21.0,0.8,25.5,94.0,998.5,3.7,63.2,0.299006,420.823
2019-08-01 11:00:00,2.0,30.0,9.0,1.0,21.0,0.8,25.5,95.0,998.6,2.5,77.3,0.134937,430.655
2019-08-01 12:00:00,2.0,26.0,12.0,0.0,30.0,0.8,25.2,95.0,998.5,3.4,64.4,0.134937,430.655
2019-08-01 13:00:00,2.0,23.0,11.0,2.0,32.0,0.8,25.4,94.0,997.9,3.3,59.3,0.0853169,433.972
2019-08-01 14:00:00,2.0,20.0,9.0,3.0,34.0,0.8,25.4,94.0,997.4,4.0,67.6,0.0,432.634
2019-08-01 15:00:00,2.0,19.0,6.0,1.0,39.0,0.8,25.3,94.0,997.1,4.1,69.3,0.00872215,436.196
2019-08-01 16:00:00,2.0,21.0,6.0,1.0,37.0,0.8,26.1,91.0,997.0,3.6,64.6,0.0815467,435.028
2019-08-01 17:00:00,2.0,27.0,13.0,1.0,26.0,0.8,26.0,91.0,997.0,3.5,63.2,0.0253885,429.766
2019-08-01 18:00:00,2.0,29.0,8.0,4.0,19.0,0.9,25.9,92.0,997.3,2.8,67.5,0.0580279,438.499
2019-08-01 19:00:00,2.0,31.0,12.0,4.0,20.0,0.8,26.1,91.0,997.7,2.9,65.3,0.385396,423.57
2019-08-01 20:00:00,2.0,28.0,11.0,3.0,20.0,0.8,26.1,92.0,998.2,2.9,67.9,0.176193,423.893
2019-08-01 21:00:00,2.0,28.0,12.0,2.0,22.0,0.9,25.9,94.0,998.5,2.7,69.1,0.14753,425.379
2019-08-01 22:00:00,2.0,27.0,11.0,2.0,22.0,0.8,26.2,94.0,998.9,2.9,66.4,0.0914723,426.603
2019-08-01 23:00:00,2.0,24.0,12.0,5.0,25.0,0.8,26.2,93.0,998.7,2.4,69.7,0.829094,423.056
2019-08-02 00:00:00,2.0,17.0,19.0,4.0,32.0,0.8,26.2,94.0,998.9,2.3,82.6,0.770799,439.242
2019-08-02 01:00:00,2.0,10.0,6.0,4.0,47.0,0.7,26.1,92.0,998.5,1.8,99.8,0.104576,431.641
2019-08-02 02:00:00,2.0,14.0,6.0,1.0,36.0,0.8,26.1,94.0,998.3,2.0,86.7,0.224954,431.608
2019-08-02 03:00:00,2.0,13.0,2.0,1.0,41.0,0.8,25.9,95.0,998.3,1.8,104.6,0.283307,429.669
2019-08-02 04:00:00,2.0,12.0,8.0,1.0,43.0,0.8,26.0,93.0,998.1,2.3,100.1,0.188127,427.047
2019-08-02 05:00:00,2.0,9.0,8.0,1.0,48.0,0.8,25.4,93.0,998.7,2.5,117.4,0.343448,422.655
2019-08-02 06:00:00,2.0,23.0,8.0,0.0,29.0,0.8,25.5,94.0,998.8,1.7,85.2,0.41135,421.451
2019-08-02 07:00:00,2.0,26.0,7.0,0.0,25.0,0.8,25.8,94.0,999.1,2.2,86.3,0.312101,421.384
2019-08-02 08:00:00,2.0,22.0,6.0,2.0,30.0,0.8,26.0,92.0,999.6,2.1,97.7,0.242567,421.445
2019-08-02 09:00:00,3.0,29.0,16.0,1.0,23.0,0.8,26.0,93.0,1000.0,2.0,82.8,0.373166,423.261
2019-08-02 10:00:00,2.0,21.0,9.0,0.0,35.0,0.8,26.4,91.0,1000.4,2.2,100.6,0.373166,423.261
2019-08-02 11:00:00,4.0,22.0,14.0,5.0,35.0,0.8,27.7,85.0,1000.3,2.1,94.2,0.147101,429.667
2019-08-02 12:00:00,3.0,23.0,22.0,5.0,38.0,0.8,28.2,80.0,999.8,2.1,111.8,0.146707,431.289
2019-08-02 13:00:00,4.0,16.0,18.0,5.0,58.0,0.8,28.4,80.0,999.6,1.8,121.8,0.0,434.806
2019-08-02 14:00:00,3.0,21.0,20.0,4.0,60.0,0.9,29.0,78.0,999.2,2.3,138.6,0.0656592,447.99
2019-08-02 15:00:00,6.0,21.0,24.0,6.0,31.0,0.8,26.8,85.0,999.2,1.6,230.2,0.0284521,448.612
2019-08-02 16:00:00,4.0,16.0,11.0,8.0,36.0,0.8,25.5,89.0,999.5,1.5,255.4,0.0882494,444.86
2019-08-02 17:00:00,2.0,25.0,5.0,5.0,16.0,1.0,25.8,91.0,999.1,0.4,325.0,0.996636,456.903
2019-08-02 18:00:00,3.0,45.0,20.0,3.0,2.0,1.2,26.3,91.0,999.2,0.6,34.1,0.530373,447.972
2019-08-02 19:00:00,4.0,53.0,36.0,9.0,4.0,1.1,27.1,88.0,999.8,1.0,83.9,0.648904,448.049
2019-08-02 20:00:00,3.0,51.0,28.0,11.0,5.0,1.0,27.0,88.0,1000.2,1.1,74.0,0.860519,444.395
2019-08-02 21:00:00,3.0,44.0,29.0,16.0,7.0,0.9,27.1,87.0,1000.8,1.4,76.4,0.757977,439.054
2019-08-02 22:00:00,3.0,35.0,28.0,11.0,11.0,0.9,27.1,86.0,1001.3,1.4,81.4,0.608408,440.963
2019-08-02 23:00:00,4.0,28.0,23.0,12.0,15.0,0.8,27.1,84.0,1001.3,1.6,68.5,0.822951,464.08
2019-08-03 00:00:00,3.0,30.0,25.0,9.0,12.0,0.8,26.7,85.0,1001.3,1.1,62.8,0.201932,431.67
2019-08-03 01:00:00,3.0,33.0,21.0,8.0,7.0,0.8,26.4,86.0,1000.8,1.2,53.8,0.0318719,425.522
2019-08-03 02:00:00,3.0,33.0,22.0,7.0,9.0,0.8,26.5,85.0,1000.5,1.6,58.3,0.256786,426.073
2019-08-03 03:00:00,3.0,29.0,18.0,3.0,9.0,0.8,26.5,85.0,1000.4,1.4,61.9,0.103464,426.047
2019-08-03 04:00:00,4.0,38.0,24.0,5.0,0.0,0.9,26.2,87.0,1000.0,1.4,63.7,0.118839,418.375
2019-08-03 05:00:00,4.0,36.0,28.0,6.0,0.0,0.9,25.8,88.0,999.9,0.8,56.9,0.20914,417.98
2019-08-03 06:00:00,4.0,32.0,26.0,5.0,3.0,0.9,26.1,87.0,1000.2,1.5,62.9,0.201524,418.719
2019-08-03 07:00:00,4.0,27.0,21.0,4.0,10.0,0.9,27.0,84.0,1000.7,1.8,62.6,0.416076,419.483
2019-08-03 08:00:00,4.0,26.0,22.0,10.0,20.0,0.9,27.7,81.0,1001.0,2.4,77.4,0.221595,418.85
2019-08-03 09:00:00,4.0,22.0,18.0,8.0,30.0,0.9,28.2,79.0,1001.5,2.3,76.2,0.151795,414.122
2019-08-03 10:00:00,3.0,22.0,19.0,4.0,48.0,0.9,28.7,77.0,1001.6,2.5,70.3,0.0480369,418.672
2019-08-03 11:00:00,4.0,26.0,22.0,4.0,66.0,0.8,28.9,77.0,1001.6,2.5,66.1,0.0480369,418.672
2019-08-03 12:00:00,4.0,20.0,20.0,10.0,94.0,0.8,29.6,72.0,1001.4,2.8,80.4,0.0,429.793
2019-08-03 13:00:00,3.0,16.0,21.0,7.0,108.0,0.8,29.7,71.0,1000.7,3.1,66.3,0.103493,434.006
2019-08-03 14:00:00,3.0,17.0,26.0,5.0,120.0,0.8,29.9,72.0,1000.6,3.2,66.2,0.0862896,435.37
2019-08-03 15:00:00,3.0,26.0,25.0,7.0,87.0,0.8,29.1,76.0,1000.5,3.2,64.6,0.118829,441.561
2019-08-03 16:00:00,3.0,29.0,25.0,6.0,56.0,0.9,28.4,78.0,1000.3,2.8,59.6,0.0297111,469.633
2019-08-03 17:00:00,4.0,36.0,12.0,7.0,43.0,0.9,28.2,79.0,999.8,2.3,67.3,0.485114,441.797
2019-08-03 18:00:00,4.0,36.0,24.0,6.0,28.0,0.9,27.7,79.0,1000.0,1.8,73.1,0.861749,443.407
2019-08-03 19:00:00,3.0,42.0,11.0,5.0,13.0,0.9,27.3,81.0,1000.6,1.7,68.5,0.825873,445.757
2019-08-03 20:00:00,4.0,54.0,18.0,8.0,2.0,0.9,27.1,84.0,1001.3,1.0,53.6,0.721184,450.464
2019-08-03 21:00:00,4.0,56.0,39.0,10.0,0.0,1.0,26.9,87.0,1001.7,1.0,57.6,0.704417,441.288
2019-08-03 22:00:00,4.0,53.0,28.0,18.0,0.0,1.1,26.7,88.0,1002.3,1.0,46.8,0.762335,443.3
2019-08-03 23:00:00,5.0,51.0,41.0,17.0,0.0,1.1,26.6,89.0,1002.2,1.1,41.8,0.747757,453.854
2019-08-04 00:00:00,5.0,49.0,36.0,14.0,0.0,1.1,26.5,89.0,1001.9,1.1,31.6,0.710195,441.487
2019-08-04 01:00:00,6.0,47.0,42.0,18.0,0.0,1.1,26.3,90.0,1001.5,0.9,40.3,0.575182,437.551
2019-08-04 02:00:00,5.0,46.0,40.0,22.0,0.0,1.1,26.2,90.0,1001.1,1.0,37.2,0.414415,436.39
2019-08-04 03:00:00,6.0,46.0,42.0,24.0,0.0,1.1,26.3,90.0,1001.0,1.2,48.4,0.481387,431.294
2019-08-04 04:00:00,8.0,44.0,40.0,17.0,0.0,1.1,26.0,90.0,1000.8,0.9,56.7,0.390681,429.474
2019-08-04 05:00:00,10.0,42.0,41.0,23.0,0.0,1.1,25.8,90.0,1000.9,0.9,48.4,0.337964,427.829
2019-08-04 06:00:00,8.0,41.0,38.0,20.0,1.0,1.2,26.2,90.0,1001.0,0.8,46.4,0.333325,423.865
2019-08-04 07:00:00,7.0,39.0,30.0,19.0,7.0,1.0,27.6,81.0,1001.6,1.0,52.8,0.420329,424.194
2019-08-04 08:00:00,6.0,37.0,33.0,14.0,22.0,1.0,28.8,75.0,1001.9,1.4,52.0,0.36412,423.202
2019-08-04 09:00:00,6.0,35.0,44.0,14.0,37.0,0.9,29.0,74.0,1002.1,1.9,74.4,0.30846,420.753
2019-08-04 10:00:00,6.0,24.0,30.0,12.0,59.0,0.8,29.7,70.0,1002.1,2.3,68.8,0.377806,423.082
2019-08-04 11:00:00,5.0,16.0,28.0,9.0,89.0,0.8,30.4,65.0,1001.8,2.2,64.7,0.246188,427.193
2019-08-04 12:00:00,5.0,14.0,26.0,7.0,131.0,0.8,31.1,62.0,1001.6,2.3,56.9,0.246188,427.193
2019-08-04 13:00:00,5.0,16.0,41.0,12.0,190.0,0.8,31.8,61.0,1001.1,1.9,56.1,0.170217,429.064
2019-08-04 14:00:00,5.0,16.0,48.0,22.0,192.0,0.8,32.2,58.0,1000.6,1.8,67.1,0.0,434.098
2019-08-04 15:00:00,5.0,18.0,47.0,20.0,207.0,0.8,32.2,58.0,1000.3,1.7,102.1,0.0,435.26
2019-08-04 16:00:00,4.0,21.0,51.0,23.0,197.0,0.8,32.0,58.0,999.7,2.2,123.6,0.235184,437.49
2019-08-04 17:00:00,5.0,22.0,42.0,24.0,210.0,0.8,32.1,59.0,999.4,1.4,110.6,0.298083,437.801
2019-08-04 18:00:00,5.0,27.0,50.0,28.0,194.0,0.9,31.8,61.0,999.6,1.0,79.0,0.630186,442.81
2019-08-04 19:00:00,4.0,30.0,48.0,29.0,159.0,1.0,30.8,64.0,999.9,0.7,27.7,0.782679,444.922
2019-08-04 20:00:00,5.0,40.0,38.0,28.0,108.0,1.0,30.4,67.0,1000.7,1.0,0.0,0.115842,442.212
2019-08-04 21:00:00,13.0,46.0,46.0,29.0,53.0,1.1,30.1,72.0,1001.3,0.8,252.6,0.561608,443.759
2019-08-04 22:00:00,8.0,48.0,44.0,26.0,29.0,1.2,29.5,75.0,1001.3,0.8,253.0,0.874501,476.424
2019-08-04 23:00:00,9.0,44.0,34.0,26.0,22.0,1.1,29.0,76.0,1001.2,0.6,347.8,0.60819,443.416
2019-08-05 00:00:00,7.0,44.0,17.0,24.0,15.0,1.1,28.5,76.0,1001.0,0.5,349.7,0.692192,444.07
2019-08-05 01:00:00,6.0,46.0,31.0,24.0,7.0,1.1,28.2,78.0,1001.0,0.4,343.4,0.410176,433.319
2019-08-05 02:00:00,5.0,44.0,39.0,21.0,5.0,1.1,28.0,79.0,1000.8,0.2,232.9,0.403882,434.502
2019-08-05 03:00:00,5.0,47.0,35.0,17.0,1.0,1.1,27.9,80.0,1000.7,0.3,37.0,0.494029,428.53
2019-08-05 04:00:00,5.0,50.0,38.0,19.0,0.0,1.1,27.8,83.0,1000.8,0.3,354.7,0.353304,429.108
2019-08-05 05:00:00,5.0,49.0,42.0,23.0,0.0,1.1,27.5,85.0,1001.1,0.2,303.6,0.47011,425.737
2019-08-05 06:00:00,5.0,48.0,44.0,16.0,2.0,1.1,27.7,85.0,1001.7,0.4,314.4,0.621134,421.826
2019-08-05 07:00:00,7.0,48.0,36.0,22.0,9.0,1.1,29.0,78.0,1002.2,0.3,322.9,0.713351,421.288
2019-08-05 08:00:00,8.0,50.0,43.0,27.0,18.0,1.0,29.7,70.0,1002.6,0.8,39.7,0.605822,420.28
2019-08-05 09:00:00,8.0,46.0,39.0,21.0,46.0,1.0,31.1,66.0,1002.8,1.0,30.7,0.401192,421.537
2019-08-05 10:00:00,8.0,49.0,66.0,22.0,75.0,1.0,31.8,65.0,1002.7,1.0,10.7,0.401192,421.537
2019-08-05 11:00:00,8.0,47.0,70.0,31.0,75.0,1.0,32.9,61.0,1002.4,1.0,33.8,0.287706,429.391
2019-08-05 12:00:00,8.0,47.0,72.0,32.0,194.0,1.0,33.6,58.0,1002.0,1.3,29.9,0.0962964,431.182
2019-08-05 13:00:00,6.0,25.0,62.0,36.0,246.0,0.8,34.1,55.0,1001.5,1.6,80.3,0.0,436.849
2019-08-05 14:00:00,6.0,21.0,52.0,34.0,266.0,0.7,34.7,53.0,1000.7,1.4,54.8,0.1331,439.663
2019-08-05 15:00:00,6.0,23.0,62.0,33.0,286.0,0.7,35.3,52.0,1000.2,1.2,89.1,0.630912,470.917
2019-08-05 16:00:00,6.0,22.0,64.0,36.0,278.0,0.7,34.7,52.0,999.8,1.5,116.7,0.0,440.964
2019-08-05 17:00:00,5.0,27.0,58.0,37.0,247.0,0.8,35.2,51.0,999.2,0.8,66.8,1.0,455.953
2019-08-05 18:00:00,5.0,51.0,63.0,35.0,206.0,0.9,34.0,56.0,999.2,0.5,61.8,0.888582,450.931
2019-08-05 19:00:00,6.0,49.0,64.0,30.0,191.0,1.0,33.2,60.0,999.7,0.6,249.2,0.722143,453.421
2019-08-05 20:00:00,7.0,45.0,65.0,47.0,130.0,0.9,32.8,61.0,1000.4,1.3,232.5,0.743128,464.898
2019-08-05 21:00:00,14.0,29.0,39.0,33.0,102.0,0.8,32.1,64.0,1001.4,1.3,291.3,0.740593,440.276
2019-08-05 22:00:00,7.0,22.0,39.0,20.0,73.0,0.8,31.0,70.0,1002.3,1.8,269.3,0.694688,441.239
2019-08-05 23:00:00,6.0,28.0,20.0,15.0,44.0,0.7,30.5,72.0,1002.3,1.1,356.7,0.478573,442.493
2019-08-06 00:00:00,5.0,23.0,12.0,13.0,35.0,0.7,30.4,71.0,1002.0,1.3,255.6,0.515009,437.646
